DateTime_x,Temperature,Humidity,CO2PPM,CO2M,pH,WTEMP,EC,Wlevel,Temperature1,Humidity1,Temperature2,Humidity2,Temperature3,Humidity3,CO2PPM4,CO2M4,DateTime_y,Acondition,FreshAir,Mtank,WaterCooler,TubeFan,UV,Humidifier,O3,HallLight,CO2,Nutrition,Acid,CirclePump,SeedPump,SeedSpray,SeedA,SeedA.1,SeedB,SeedC,AA,AB,AC,BA,BB,BC,CA,CB,CC,DA,DB,DC,Motor1L,Motor1R,Motor2R,Motor2L,Motor3R,Motor3L,Motor4L,Motor4R,EqipRoomFan,StandBy,DateTime
2024-09-13 11:33:30.932115,21.3,73.8,486,0.0008850993377483,pH,WTEMP,EC,744,21.4,76.9,21.5,87.4,20.9,78.2,940,0.0017142492773337,2024-09-13 11:33:30.946736,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:33:00
2024-09-13 11:34:19.121402,21.0,70.8,481,0.0008768867924528,pH,WTEMP,EC,744,21.4,76.9,21.5,87.4,20.9,78.2,940,0.0017142492773337,2024-09-13 11:34:27.928146,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:34:00
2024-09-13 11:34:01.412906,21.1,71.3,484,0.0008820560747663,pH,WTEMP,EC,743,21.4,76.9,21.5,87.4,20.9,78.2,940,0.0017142492773337,2024-09-13 11:34:27.928146,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:34:00
2024-09-13 11:34:10.224441,21.0,71.0,483,0.0008805328913819,pH,WTEMP,EC,744,21.4,76.9,21.5,87.4,20.9,78.2,940,0.0017142492773337,2024-09-13 11:34:27.928146,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:34:00
2024-09-13 11:34:27.912580,20.9,71.4,481,0.0008771850025505,pH,WTEMP,EC,744,21.4,76.9,21.5,87.4,20.9,78.2,940,0.0017142492773337,2024-09-13 11:34:27.928146,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:34:00
2024-09-13 11:35:12.124104,20.8,76.5,478,0.0008720105460112,pH,WTEMP,EC,743,21.4,76.9,20.4,77.4,20.9,78.2,940,0.0017142492773337,2024-09-13 11:35:29.752156,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:35:00
2024-09-13 11:35:20.916914,20.7,77.5,477,0.0008704823889739,pH,WTEMP,EC,743,21.4,76.9,20.4,77.4,20.9,78.2,940,0.0017142492773337,2024-09-13 11:35:29.752156,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:35:00
2024-09-13 11:35:03.300932,20.8,75.5,479,0.0008738348358564,pH,WTEMP,EC,744,21.4,76.9,20.4,77.4,20.9,78.2,940,0.0017142492773337,2024-09-13 11:35:29.752156,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:35:00
2024-09-13 11:35:29.735486,20.8,78.7,475,0.0008665376764755,pH,WTEMP,EC,744,21.4,76.9,20.4,77.4,20.9,78.2,940,0.0017142492773337,2024-09-13 11:35:29.752156,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:35:00
2024-09-13 11:36:17.918792,20.8,82.5,471,0.0008592405170947,pH,WTEMP,EC,743,20.8,82.7,20.4,77.4,20.2,85.0,876,0.0016013465144025,2024-09-13 11:36:26.736221,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:36:00
2024-09-13 11:36:00.216495,20.7,81.8,473,0.0008631827462991,pH,WTEMP,EC,743,21.4,76.9,20.4,77.4,20.9,78.2,940,0.0017142492773337,2024-09-13 11:36:26.736221,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:36:00
2024-09-13 11:36:09.110087,20.8,82.3,472,0.0008610648069399,pH,WTEMP,EC,744,20.8,82.7,20.4,77.4,20.9,78.2,876,0.0015975344329195,2024-09-13 11:36:26.736221,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:36:00
2024-09-13 11:36:26.721814,20.8,82.7,470,0.0008574162272495,pH,WTEMP,EC,744,20.8,82.7,20.4,77.4,20.2,85.0,876,0.0016013465144025,2024-09-13 11:36:26.736221,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:36:00
2024-09-13 11:37:10.708770,21.0,84.7,464,0.0008458949515553,pH,WTEMP,EC,743,20.8,82.7,20.4,77.4,20.2,85.0,876,0.0016013465144025,2024-09-13 11:37:28.330629,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:37:00
2024-09-13 11:37:19.496913,20.9,84.9,462,0.0008425352831151,pH,WTEMP,EC,743,20.8,82.7,20.4,77.4,20.2,85.0,876,0.0016013465144025,2024-09-13 11:37:28.330629,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:37:00
2024-09-13 11:37:01.921930,20.8,84.5,465,0.0008482947780234,pH,WTEMP,EC,743,20.8,82.7,20.4,77.4,20.2,85.0,876,0.0016013465144025,2024-09-13 11:37:28.330629,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:37:00
2024-09-13 11:37:28.316919,20.9,84.9,461,0.0008407116136711,pH,WTEMP,EC,743,20.8,82.7,20.4,77.4,20.2,85.0,876,0.0016013465144025,2024-09-13 11:37:28.330629,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:37:00
2024-09-13 11:38:03.226020,21.0,85.6,456,0.0008313105558388,pH,WTEMP,EC,743,20.8,82.7,20.3,87.6,20.2,85.0,876,0.0016013465144025,2024-09-13 11:38:12.022763,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:38:00
2024-09-13 11:38:12.010547,21.1,85.7,454,0.00082738317757,pH,WTEMP,EC,743,20.8,82.7,20.3,87.6,20.2,85.0,876,0.0016013465144025,2024-09-13 11:38:12.022763,True,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:38:00
2024-09-13 11:40:27.315992,21.4,89.3,462,0.0008411050755389,pH,WTEMP,EC,743,20.9,88.2,20.3,87.6,20.5,89.1,876,0.0015997105397582,2024-09-13 11:40:27.349973,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:40:00
2024-09-13 11:41:10.893418,21.5,90.2,471,0.0008571992194128,pH,WTEMP,EC,743,20.9,88.2,20.8,93.6,20.5,89.1,951,0.0017366720585731,2024-09-13 11:41:28.517811,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:41:00
2024-09-13 11:41:19.679994,21.5,90.4,472,0.0008590191752927,pH,WTEMP,EC,743,20.9,88.2,20.8,93.6,20.5,89.1,951,0.0017366720585731,2024-09-13 11:41:28.517811,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:41:00
2024-09-13 11:41:02.112446,21.5,90.1,471,0.0008571992194128,pH,WTEMP,EC,743,20.9,88.2,20.8,93.6,20.5,89.1,876,0.0015997105397582,2024-09-13 11:41:28.517811,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:41:00
2024-09-13 11:41:28.502421,21.6,90.4,473,0.0008605470737913,pH,WTEMP,EC,743,20.9,88.2,20.8,93.6,20.5,89.1,951,0.0017366720585731,2024-09-13 11:41:28.517811,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:41:00
2024-09-13 11:42:21.491887,21.6,91.2,475,0.0008641857506361,pH,WTEMP,EC,743,21.2,93.2,20.8,93.6,21.0,93.7,951,0.0017337200407955,2024-09-13 11:42:30.319009,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:42:00
2024-09-13 11:42:03.799083,21.6,90.9,475,0.0008641857506361,pH,WTEMP,EC,743,21.2,93.2,20.8,93.6,20.5,89.1,951,0.0017366720585731,2024-09-13 11:42:30.319009,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:42:00
2024-09-13 11:42:12.690081,21.7,91.1,475,0.0008638926572833,pH,WTEMP,EC,743,21.2,93.2,20.8,93.6,21.0,93.7,951,0.0017337200407955,2024-09-13 11:42:30.319009,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:42:00
2024-09-13 11:42:30.303322,21.7,91.4,475,0.0008638926572833,pH,WTEMP,EC,743,21.2,93.2,20.8,93.6,21.0,93.7,951,0.0017337200407955,2024-09-13 11:42:30.319009,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:42:00
2024-09-13 11:43:13.874058,21.7,91.9,475,0.0008638926572833,pH,WTEMP,EC,743,21.2,93.2,20.8,93.6,21.0,93.7,951,0.0017337200407955,2024-09-13 11:43:31.608646,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:43:00
2024-09-13 11:43:22.793406,21.8,92.2,475,0.0008635997626716,pH,WTEMP,EC,743,21.2,93.2,20.8,93.6,21.0,93.7,951,0.0017337200407955,2024-09-13 11:43:31.608646,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:43:00
2024-09-13 11:43:05.087029,21.7,91.8,475,0.0008638926572833,pH,WTEMP,EC,743,21.2,93.2,20.8,93.6,21.0,93.7,951,0.0017337200407955,2024-09-13 11:43:31.608646,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:43:00
2024-09-13 11:43:31.593887,21.8,92.3,475,0.0008635997626716,pH,WTEMP,EC,743,21.2,93.2,20.8,93.6,21.0,93.7,951,0.0017337200407955,2024-09-13 11:43:31.608646,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:43:00
2024-09-13 11:44:15.575953,21.9,92.7,474,0.0008614895780376,pH,WTEMP,EC,743,21.2,93.2,21.2,95.9,21.0,93.7,951,0.0017337200407955,2024-09-13 11:44:33.196096,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:44:00
2024-09-13 11:44:24.390782,21.9,92.7,473,0.0008596720894763,pH,WTEMP,EC,743,21.2,93.2,21.2,95.9,21.0,93.7,951,0.0017337200407955,2024-09-13 11:44:33.196096,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:44:00
2024-09-13 11:44:06.784460,21.8,92.5,475,0.0008635997626716,pH,WTEMP,EC,743,21.2,93.2,21.2,95.9,21.0,93.7,951,0.0017337200407955,2024-09-13 11:44:33.196096,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:44:00
2024-09-13 11:44:33.179356,22.0,92.9,473,0.0008593808233101,pH,WTEMP,EC,743,21.2,93.2,21.2,95.9,21.0,93.7,951,0.0017337200407955,2024-09-13 11:44:33.196096,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:44:00
2024-09-13 11:45:16.897288,22.0,93.1,470,0.0008539302049805,pH,WTEMP,EC,743,21.6,95.4,21.2,95.9,21.4,95.6,951,0.0017313656425055,2024-09-13 11:45:34.495200,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:45:00
2024-09-13 11:45:25.683433,22.0,93.4,469,0.0008521133322039,pH,WTEMP,EC,743,21.6,95.4,21.2,95.9,21.4,95.6,951,0.0017313656425055,2024-09-13 11:45:34.495200,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:45:00
2024-09-13 11:45:07.970675,21.9,93.2,471,0.0008560371123538,pH,WTEMP,EC,743,21.6,95.4,21.2,95.9,21.0,93.7,951,0.0017337200407955,2024-09-13 11:45:34.495200,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:45:00
2024-09-13 11:45:34.477436,22.0,93.4,468,0.0008502964594274,pH,WTEMP,EC,743,21.6,95.4,21.2,95.9,21.4,95.6,951,0.0017313656425055,2024-09-13 11:45:34.495200,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:45:00
2024-09-13 11:46:09.691865,22.1,93.5,465,0.0008445596951735,pH,WTEMP,EC,743,21.6,95.4,21.2,95.9,21.4,95.6,911,0.0016585426922424,2024-09-13 11:46:27.293321,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:46:00
2024-09-13 11:46:18.488725,22.1,93.6,464,0.0008427434377646,pH,WTEMP,EC,743,21.6,95.4,21.2,95.9,21.4,95.6,911,0.0016585426922424,2024-09-13 11:46:27.293321,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:46:00
2024-09-13 11:46:00.875593,22.1,93.5,465,0.0008445596951735,pH,WTEMP,EC,743,21.6,95.4,21.2,95.9,21.4,95.6,911,0.0016585426922424,2024-09-13 11:46:27.293321,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:46:00
2024-09-13 11:46:27.271396,22.1,93.6,464,0.0008427434377646,pH,WTEMP,EC,743,21.6,95.4,21.2,95.9,21.4,95.6,911,0.0016585426922424,2024-09-13 11:46:27.293321,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:46:00
2024-09-13 11:47:15.475444,22.2,94.0,459,0.0008333798882681,pH,WTEMP,EC,743,21.6,95.4,21.6,97.1,21.4,95.6,911,0.0016585426922424,2024-09-13 11:47:33.178841,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:47:00
2024-09-13 11:47:24.283468,22.2,94.0,458,0.00083156424581,pH,WTEMP,EC,743,21.6,95.4,21.6,97.1,21.4,95.6,911,0.0016585426922424,2024-09-13 11:47:33.178841,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:47:00
2024-09-13 11:47:06.658211,22.2,93.9,460,0.0008351955307262,pH,WTEMP,EC,743,21.6,95.4,21.6,97.1,21.4,95.6,911,0.0016585426922424,2024-09-13 11:47:33.178841,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:47:00
2024-09-13 11:47:33.164296,22.2,94.1,456,0.0008279329608938,pH,WTEMP,EC,743,21.6,95.4,21.6,97.1,21.4,95.6,911,0.0016585426922424,2024-09-13 11:47:33.178841,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:47:00
2024-09-13 11:48:17.181597,22.3,94.1,447,0.0008113174818074,pH,WTEMP,EC,743,21.9,96.3,21.6,97.1,21.4,95.6,911,0.0016585426922424,2024-09-13 11:48:34.791789,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:48:00
2024-09-13 11:48:25.981058,22.4,94.2,446,0.0008092285569277,pH,WTEMP,EC,743,21.9,96.3,21.6,97.1,21.7,96.2,911,0.0016568551806003,2024-09-13 11:48:34.791789,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:48:00
2024-09-13 11:48:08.368289,22.4,94.2,449,0.000814671798342,pH,WTEMP,EC,743,21.9,96.3,21.6,97.1,21.4,95.6,911,0.0016585426922424,2024-09-13 11:48:34.791789,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:48:00
2024-09-13 11:48:34.771345,22.3,94.2,444,0.0008058723980368,pH,WTEMP,EC,743,21.9,96.3,21.6,97.1,21.7,96.2,911,0.0016568551806003,2024-09-13 11:48:34.791789,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:48:00
2024-09-13 11:49:14.071952,22.4,94.2,438,0.0007947132464895,pH,WTEMP,EC,743,21.9,96.3,21.6,97.1,21.7,96.2,911,0.0016568551806003,2024-09-13 11:49:31.681517,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:49:00
2024-09-13 11:49:22.879755,22.5,94.2,435,0.00078900304414,pH,WTEMP,EC,743,21.9,96.3,21.6,97.1,21.7,96.2,911,0.0016568551806003,2024-09-13 11:49:31.681517,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:49:00
2024-09-13 11:49:05.261478,22.4,94.2,440,0.0007983420740991,pH,WTEMP,EC,743,21.9,96.3,21.6,97.1,21.7,96.2,911,0.0016568551806003,2024-09-13 11:49:31.681517,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:49:00
2024-09-13 11:49:31.665326,22.5,94.3,433,0.000785375443937,pH,WTEMP,EC,743,21.9,96.3,21.6,97.1,21.7,96.2,911,0.0016568551806003,2024-09-13 11:49:31.681517,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:49:00
2024-09-13 11:50:15.675155,22.5,94.3,427,0.0007744926433282,pH,WTEMP,EC,743,21.9,96.3,21.9,97.2,21.7,96.2,911,0.0016568551806003,2024-09-13 11:50:33.284934,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:50:00
2024-09-13 11:50:24.459720,22.5,94.4,425,0.0007708650431253,pH,WTEMP,EC,743,21.9,96.3,21.9,97.2,21.7,96.2,911,0.0016568551806003,2024-09-13 11:50:33.284934,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:50:00
2024-09-13 11:50:06.870345,22.5,94.3,428,0.0007763064434297,pH,WTEMP,EC,743,21.9,96.3,21.9,97.2,21.7,96.2,911,0.0016568551806003,2024-09-13 11:50:33.284934,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:50:00
2024-09-13 11:50:33.259459,22.4,94.3,424,0.0007693114532228,pH,WTEMP,EC,743,21.9,96.3,21.9,97.2,21.7,96.2,911,0.0016568551806003,2024-09-13 11:50:33.284934,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:50:00
2024-09-13 11:51:12.577478,22.6,94.4,417,0.0007560989010989,pH,WTEMP,EC,743,22.1,96.7,21.9,97.2,21.7,96.2,882,0.0016041122604714,2024-09-13 11:51:30.167510,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:51:00
2024-09-13 11:51:21.361512,22.7,94.4,417,0.0007558433327699,pH,WTEMP,EC,743,22.1,96.7,21.9,97.2,21.7,96.2,882,0.0016041122604714,2024-09-13 11:51:30.167510,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:51:00
2024-09-13 11:51:03.769143,22.6,94.3,417,0.0007560989010989,pH,WTEMP,EC,743,21.9,96.3,21.9,97.2,21.7,96.2,882,0.0016041122604714,2024-09-13 11:51:30.167510,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:51:00
2024-09-13 11:51:30.154039,22.6,94.5,417,0.0007560989010989,pH,WTEMP,EC,743,22.1,96.7,21.9,97.2,21.9,96.4,882,0.001603024911032,2024-09-13 11:51:30.167510,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:51:00
2024-09-13 11:52:14.248628,22.7,94.5,416,0.0007540307588304,pH,WTEMP,EC,743,22.1,96.7,21.9,97.2,21.9,96.4,882,0.001603024911032,2024-09-13 11:52:31.881948,True,False,False,False,False,False,False,False,False,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,2024-09-13 11:52:00
